log10Enu,rate
17.186454849498325,1.4518933630607433e-09
17.221571906354512,1.4792521376504196e-09
17.2566889632107,1.5124662983747178e-09
17.29180602006689,1.551974263904321e-09
17.326923076923077,1.5977834588583643e-09
17.362040133779264,1.6498546370495676e-09
17.39715719063545,1.7081561014004753e-09
17.432274247491637,1.7726512608148042e-09
17.467391304347828,1.843285820733828e-09
17.502508361204015,1.9199744548153882e-09
17.537625418060202,2.002586881599031e-09
17.57274247491639,2.090933352961218e-09
17.607859531772576,2.1847496528048894e-09
17.642976588628763,2.283681805901481e-09
17.67809364548495,2.3872708080106094e-09
17.713210702341136,2.4949378077767147e-09
17.748327759197323,2.605970295178448e-09
17.78344481605351,2.7196216001199654e-09
17.818561872909697,2.835545618645244e-09
17.853678929765884,2.953503571986078e-09
17.88879598662207,3.073226987358534e-09
17.923913043478258,3.1944171095202406e-09
17.959030100334445,3.316744569156954e-09
17.994147157190636,3.439849324268012e-09
18.029264214046822,3.563340903362984e-09
18.06438127090301,3.6867989779614987e-09
18.099498327759196,3.809774289929211e-09
18.134615384615383,3.931789956542678e-09
18.169732441471574,4.052343172827128e-09
18.20484949832776,4.17090732663351e-09
18.239966555183948,4.286934537116849e-09
18.275083612040135,4.399792470807664e-09
18.31020066889632,4.508161405967548e-09
18.34531772575251,4.61025695255445e-09
18.380434782608695,4.704194660206651e-09
18.415551839464882,4.788020314832682e-09
18.45066889632107,4.859742956724493e-09
18.485785953177256,4.917374634994386e-09
18.520903010033443,4.958976447995672e-09
18.55602006688963,4.982710031200329e-09
18.591137123745817,4.986893233471132e-09
18.626254180602004,4.970058291868914e-09
18.66137123745819,4.931010402133768e-09
18.69648829431438,4.8688842197903184e-09
18.73160535117057,4.783195551548339e-09
18.766722408026755,4.673952238369677e-09
18.801839464882942,4.54328980350725e-09
18.83695652173913,4.39531313204024e-09
18.87207357859532,4.234126793306258e-09
18.907190635451506,4.063628548543588e-09
18.942307692307693,3.887422097234982e-09
18.97742474916388,3.7087571375484737e-09
19.012541806020067,3.5304944937323483e-09
19.047658862876254,3.3550931042991616e-09
19.08277591973244,3.184615145422971e-09
19.117892976588628,3.0207454165475258e-09
19.153010033444815,2.864821258564238e-09
19.188127090301002,2.7178696258258986e-09
19.22324414715719,2.5806484148547337e-09
19.258361204013376,2.453689699696352e-09
19.293478260869563,2.3373430855875428e-09
19.32859531772575,2.2318179328871006e-09
19.363712374581937,2.137223699926842e-09
19.398829431438127,2.0536080966177248e-09
19.433946488294314,1.9809931304961594e-09
19.4690635451505,1.9194094718847637e-09
19.504180602006688,1.8689298802170956e-09
19.539297658862875,1.8297027405623128e-09
19.574414715719065,1.8019870852340779e-09
19.609531772575252,1.786190854470169e-09
19.64464882943144,1.7829146265357833e-09
19.679765886287626,1.7930036791279907e-09
19.714882943143813,1.817612109184771e-09
19.75,1.8582839467151359e-09
